127.0.0.1, 2014-08-27 19:59:19, GET, /admin/static/_2.9.5/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.000667
127.0.0.1, 2014-08-27 19:59:19, GET, /admin/static/_2.9.5/css/bootstrap.min.css, HTTP/1.1, 200, 0.000576
127.0.0.1, 2014-08-27 19:59:19, GET, /admin/static/_2.9.5/css/bootstrap_essentials.css, HTTP/1.1, 200, 0.000661
127.0.0.1, 2014-08-27 19:59:19, GET, /admin/static/_2.9.5/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.000648
127.0.0.1, 2014-08-27 19:59:19, GET, /admin/static/images/questions.png, HTTP/1.1, 200, 0.000520
127.0.0.1, 2014-08-27 19:59:19, GET, /admin/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000594
127.0.0.1, 2014-08-27 19:59:20, GET, /favicon.ico, HTTP/1.1, 400, 0.000386
127.0.0.1, 2014-08-27 19:59:20, GET, /favicon.ico, HTTP/1.1, 400, 0.000317
127.0.0.1, 2014-08-27 19:59:25, POST, /admin/default/index, HTTP/1.1, 303, 0.050202
127.0.0.1, 2014-08-27 19:59:25, GET, /admin/default/site, HTTP/1.1, 200, 0.078900
127.0.0.1, 2014-08-27 19:59:25, GET, /admin/static/_2.9.5/images/folder_locked.png, HTTP/1.1, 200, 0.000572
127.0.0.1, 2014-08-27 19:59:25, GET, /admin/static/_2.9.5/images/folder.png, HTTP/1.1, 200, 0.000570
127.0.0.1, 2014-08-27 19:59:25, GET, /admin/static/_2.9.5/images/glyphicons-halflings-white.png, HTTP/1.1, 200, 0.000492
127.0.0.1, 2014-08-27 19:59:25, POST, /admin/default/check_version, HTTP/1.1, 200, 0.306587
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/default/index, HTTP/1.1, 200, 0.495490
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.043477
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.044794
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.043077
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.043084
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/css/web2py.css, HTTP/1.1, 200, 0.041835
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.049972
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000608
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.000670
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.001805
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000603
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.000700
127.0.0.1, 2014-09-02 02:41:34, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.000502
127.0.0.1, 2014-09-02 02:41:35, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.017712
127.0.0.1, 2014-09-02 02:41:35, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 200, 0.017807
127.0.0.1, 2014-09-02 02:41:35, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.019487
127.0.0.1, 2014-09-02 02:41:35, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 200, 0.000515
127.0.0.1, 2014-09-02 02:41:41, GET, /welcome/static/images/glyphicons-halflings.png, HTTP/1.1, 200, 0.000485
127.0.0.1, 2014-09-02 02:41:51, GET, /welcome/static/images/glyphicons-halflings-white.png, HTTP/1.1, 200, 0.000636
127.0.0.1, 2014-09-02 02:43:52, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.093713
127.0.0.1, 2014-09-02 02:43:52, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.101366
127.0.0.1, 2014-09-02 02:43:53, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000607
127.0.0.1, 2014-09-02 02:44:02, POST, /welcome/default/user/login, HTTP/1.1, 303, 0.027581
127.0.0.1, 2014-09-02 02:44:02, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.035077
127.0.0.1, 2014-09-02 02:44:02, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000869
127.0.0.1, 2014-09-02 02:44:08, GET, /welcome/default/index, HTTP/1.1, 200, 0.049688
127.0.0.1, 2014-09-02 02:44:08, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000562
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/default/index, HTTP/1.1, 200, 0.251016
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.020555
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.018610
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/css/calendar.css, HTTP/1.1, 200, 0.052765
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/js/jquery.js, HTTP/1.1, 200, 0.053942
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/js/web2py.js, HTTP/1.1, 200, 0.048920
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/js/calendar.js, HTTP/1.1, 200, 0.052605
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/plugin_multiselect/start.js, HTTP/1.1, 200, 0.000894
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/css/bootstrap.min.css, HTTP/1.1, 200, 0.000998
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/css/bootstrap_essentials.css, HTTP/1.1, 200, 0.000530
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.000752
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 200, 0.071376
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/_2.9.5/plugin_statebutton/js/bootstrap-switch.js, HTTP/1.1, 200, 0.074052
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000678
127.0.0.1, 2014-09-02 02:44:12, GET, /admin/static/images/questions.png, HTTP/1.1, 200, 0.000891
127.0.0.1, 2014-09-02 02:44:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000387
127.0.0.1, 2014-09-02 02:44:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000426
127.0.0.1, 2014-09-02 02:44:17, POST, /admin/default/index, HTTP/1.1, 303, 0.064657
127.0.0.1, 2014-09-02 02:44:17, GET, /admin/default/site, HTTP/1.1, 200, 0.095890
127.0.0.1, 2014-09-02 02:44:17, GET, /admin/static/_2.9.5/images/folder.png, HTTP/1.1, 200, 0.000570
127.0.0.1, 2014-09-02 02:44:17, GET, /admin/static/_2.9.5/images/folder_locked.png, HTTP/1.1, 200, 0.001884
127.0.0.1, 2014-09-02 02:44:18, GET, /admin/static/_2.9.5/images/glyphicons-halflings-white.png, HTTP/1.1, 200, 0.000788
127.0.0.1, 2014-09-02 02:44:18, POST, /admin/default/check_version, HTTP/1.1, 200, 0.614484
127.0.0.1, 2014-09-02 02:44:42, GET, /admin/plugin_jqmobile/about, HTTP/1.1, 200, 0.064286
127.0.0.1, 2014-09-02 02:44:42, GET, /admin/default/index, HTTP/1.1, 303, 0.008124
127.0.0.1, 2014-09-02 02:44:42, GET, /admin/static/plugin_jqmobile/images/iphone.jpg, HTTP/1.1, 200, 0.022919
127.0.0.1, 2014-09-02 02:44:43, GET, /admin/default/site, HTTP/1.1, 200, 0.166858
127.0.0.1, 2014-09-02 02:44:43, GET, /admin/static/plugin_jqmobile/jquery.mobile-1.3.1.min.css, HTTP/1.1, 200, 0.000511
127.0.0.1, 2014-09-02 02:44:43, GET, /admin/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.000579
127.0.0.1, 2014-09-02 02:44:43, GET, /admin/static/plugin_jqmobile/jquery.mobile-1.3.1.min.js, HTTP/1.1, 200, 0.000643
127.0.0.1, 2014-09-02 02:44:43, GET, /admin/static/plugin_jqmobile/images/ajax-loader.gif, HTTP/1.1, 404, 0.000558
127.0.0.1, 2014-09-02 02:44:43, GET, /admin/static/plugin_jqmobile/images/icons-18-white.png, HTTP/1.1, 200, 0.000553
127.0.0.1, 2014-09-02 02:44:51, GET, /admin/default/site, HTTP/1.1, 200, 0.088823
127.0.0.1, 2014-09-02 02:44:52, GET, /admin/static/favicon.ico, HTTP/1.1, 404, 0.000523
127.0.0.1, 2014-09-02 02:44:52, GET, /admin/static/plugin_jqmobile/images/ajax-loader.gif, HTTP/1.1, 404, 0.000823
127.0.0.1, 2014-09-02 02:45:17, GET, /admin/default/index, HTTP/1.1, 303, 0.008012
127.0.0.1, 2014-09-02 02:45:17, GET, /admin/default/site, HTTP/1.1, 200, 0.062551
127.0.0.1, 2014-09-02 02:45:18, GET, /admin/static/plugin_jqmobile/images/ajax-loader.gif, HTTP/1.1, 404, 0.000487
127.0.0.1, 2014-09-02 02:45:19, GET, /admin/default/index, HTTP/1.1, 303, 0.007018
127.0.0.1, 2014-09-02 02:45:19, GET, /admin/default/site, HTTP/1.1, 200, 0.063304
127.0.0.1, 2014-09-02 02:45:20, GET, /admin/static/plugin_jqmobile/images/ajax-loader.gif, HTTP/1.1, 404, 0.000501
127.0.0.1, 2014-09-02 02:45:27, GET, /, HTTP/1.1, 303, 0.000860
127.0.0.1, 2014-09-02 02:45:27, GET, /welcome/default/index, HTTP/1.1, 200, 0.038807
127.0.0.1, 2014-09-02 02:45:27, GET, /welcome/static/js/share.js, HTTP/1.1, 304, 0.000532
127.0.0.1, 2014-09-02 02:45:30, GET, /admin/default/index, HTTP/1.1, 303, 0.007699
127.0.0.1, 2014-09-02 02:45:30, GET, /admin/default/site, HTTP/1.1, 200, 0.072527
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/default/index, HTTP/1.1, 200, 0.074169
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/js/jquery.js, HTTP/1.1, 200, 0.012944
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/js/web2py.js, HTTP/1.1, 200, 0.010061
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/js/calendar.js, HTTP/1.1, 200, 0.012314
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.017109
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/css/calendar.css, HTTP/1.1, 200, 0.076315
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/css/web2py.css, HTTP/1.1, 200, 0.073216
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.043422
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.043426
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/css/examples.css, HTTP/1.1, 200, 0.016303
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.040061
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/images/favicon.ico, HTTP/1.1, 200, 0.000867
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000581
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.000624
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/images/web2py_logo.png, HTTP/1.1, 200, 0.000567
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/images/book-5th.png, HTTP/1.1, 200, 0.000580
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/images/book-recipes.png, HTTP/1.1, 200, 0.000643
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/images/infoworld2012.jpeg, HTTP/1.1, 200, 0.002269
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/images/shadow-bottom.png, HTTP/1.1, 200, 0.001445
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/images/videos.png, HTTP/1.1, 200, 0.001468
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/images/questions.png, HTTP/1.1, 200, 0.000720
127.0.0.1, 2014-09-02 02:47:34, GET, /examples/static/js/share.js, HTTP/1.1, 200, 0.001195
127.0.0.1, 2014-09-02 02:47:35, GET, /examples/static/images/stripes.png, HTTP/1.1, 200, 0.000500
127.0.0.1, 2014-09-02 02:47:35, GET, /examples/static/images/gplus-32.png, HTTP/1.1, 200, 0.000736
127.0.0.1, 2014-09-02 02:47:35, GET, /examples/static/images/facebook.png, HTTP/1.1, 200, 0.000611
127.0.0.1, 2014-09-02 02:47:35, GET, /examples/static/images/twitter.png, HTTP/1.1, 200, 0.004144
127.0.0.1, 2014-09-02 02:47:38, GET, /admin/default/site, HTTP/1.1, 200, 0.087921
127.0.0.1, 2014-09-02 02:47:49, POST, /admin/default/site, HTTP/1.1, 303, 0.183546
127.0.0.1, 2014-09-02 02:47:50, GET, /admin/default/design/VJ, HTTP/1.1, 200, 0.276892
127.0.0.1, 2014-09-02 02:47:50, GET, /admin/static/images/search.png, HTTP/1.1, 200, 0.001324
127.0.0.1, 2014-09-02 02:47:50, GET, /admin/static/images/help.png, HTTP/1.1, 200, 0.000723
127.0.0.1, 2014-09-02 02:47:50, GET, /admin/static/images/delete_icon.png, HTTP/1.1, 200, 0.000605
127.0.0.1, 2014-09-02 02:47:50, GET, /admin/static/images/test_icon.png, HTTP/1.1, 200, 0.000511
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/appadmin/index, HTTP/1.1, 200, 0.840679
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/js/jquery.js, HTTP/1.1, 200, 0.000624
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/css/calendar.css, HTTP/1.1, 200, 0.000608
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/js/calendar.js, HTTP/1.1, 200, 0.000617
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/css/web2py_bootstrap.css, HTTP/1.1, 200, 0.000587
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.000625
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/js/web2py.js, HTTP/1.1, 200, 0.008934
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.000608
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/css/web2py.css, HTTP/1.1, 200, 0.000532
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/js/modernizr.custom.js, HTTP/1.1, 200, 0.016741
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.000477
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/js/web2py_bootstrap.js, HTTP/1.1, 200, 0.000537
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/js/share.js, HTTP/1.1, 200, 0.001593
127.0.0.1, 2014-09-02 02:47:57, GET, /VJ/static/images/favicon.ico, HTTP/1.1, 200, 0.000573
127.0.0.1, 2014-09-02 02:47:58, GET, /VJ/static/images/twitter.png, HTTP/1.1, 200, 0.000518
127.0.0.1, 2014-09-02 02:47:58, GET, /VJ/static/images/facebook.png, HTTP/1.1, 200, 0.000471
127.0.0.1, 2014-09-02 02:47:58, GET, /VJ/static/images/gplus-32.png, HTTP/1.1, 200, 0.000703
127.0.0.1, 2014-09-02 02:48:18, GET, /admin/default/design/VJ, HTTP/1.1, 200, 0.178230
127.0.0.1, 2014-09-02 02:49:06, GET, /admin/default/site, HTTP/1.1, 200, 0.085576
127.0.0.1, 2014-09-02 02:49:09, GET, /VJ/default/index, HTTP/1.1, 200, 0.044404
127.0.0.1, 2014-09-02 02:49:10, GET, /VJ/static/js/share.js, HTTP/1.1, 304, 0.000447
127.0.0.1, 2014-09-02 02:49:12, GET, /admin/default/site, HTTP/1.1, 200, 0.093724
127.0.0.1, 2014-09-02 02:49:33, GET, /admin/default/design/VJ, HTTP/1.1, 200, 0.162986
127.0.0.1, 2014-09-02 02:49:38, GET, /admin/default/site, HTTP/1.1, 200, 0.074647
127.0.0.1, 2014-09-02 02:50:29, GET, /admin/default/design/VJ, HTTP/1.1, 200, 0.175775
127.0.0.1, 2014-09-02 02:52:39, GET, /admin/default/peek/VJ/models/db.py, HTTP/1.1, 200, 0.071189
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/default/edit/VJ/models/db.py, HTTP/1.1, 200, 0.147410
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/static/_2.9.5/codemirror/lib/codemirror.css, HTTP/1.1, 200, 0.012567
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/static/_2.9.5/codemirror/theme/web2py.css, HTTP/1.1, 200, 0.016343
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/static/_2.9.5/codemirror/addon/dialog/dialog.css, HTTP/1.1, 200, 0.032705
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/static/_2.9.5/css/typeahead.js-bootstrap.css, HTTP/1.1, 200, 0.000916
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/static/_2.9.5/codemirror/addon/display/fullscreen.css, HTTP/1.1, 200, 0.081434
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/static/_2.9.5/codemirror/addon/fold/foldgutter.css, HTTP/1.1, 200, 0.079793
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/static/_2.9.5/codemirror/addon/hint/show-hint.css, HTTP/1.1, 200, 0.086589
127.0.0.1, 2014-09-02 02:52:49, GET, /admin/static/_2.9.5/css/web2py-codemirror.css, HTTP/1.1, 200, 0.000946
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/lib/codemirror.js, HTTP/1.1, 200, 0.002699
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/edit/closetag.js, HTTP/1.1, 200, 0.008493
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/mode/python/python.js, HTTP/1.1, 200, 0.008285
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 200, 0.007991
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/mode/xml/xml.js, HTTP/1.1, 200, 0.009877
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/mode/css/css.js, HTTP/1.1, 200, 0.038065
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/hint/show-hint.js, HTTP/1.1, 200, 0.000469
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/mode/javascript/javascript.js, HTTP/1.1, 200, 0.003492
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 200, 0.004749
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 200, 0.000683
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/dialog/dialog.js, HTTP/1.1, 200, 0.000542
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/display/fullscreen.js, HTTP/1.1, 200, 0.000536
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/hint/python-hint.js, HTTP/1.1, 200, 0.000529
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/fold/foldcode.js, HTTP/1.1, 200, 0.000472
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 200, 0.000723
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 200, 0.000480
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 200, 0.000466
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 200, 0.000772
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 200, 0.000622
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/comment/comment.js, HTTP/1.1, 200, 0.001062
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/emmet.min.js, HTTP/1.1, 200, 0.000494
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/js/ajax_editor.js, HTTP/1.1, 200, 0.000487
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/js/typeahead.min.js, HTTP/1.1, 200, 0.000647
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/js/hogan-2.0.0.js, HTTP/1.1, 200, 0.000686
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/search/search.js, HTTP/1.1, 200, 0.081242
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/selection/active-line.js, HTTP/1.1, 200, 0.084228
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/codemirror/addon/search/searchcursor.js, HTTP/1.1, 200, 0.085037
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/images/files_toggle.png, HTTP/1.1, 200, 0.000612
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/static/_2.9.5/images/glyphicons-halflings.png, HTTP/1.1, 200, 0.000565
127.0.0.1, 2014-09-02 02:52:50, GET, /admin/default/edit/VJ/models/db.py, HTTP/1.1, 200, 0.071732
127.0.0.1, 2014-09-02 02:52:51, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.398812
127.0.0.1, 2014-09-02 02:52:51, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.081860
127.0.0.1, 2014-09-02 02:52:51, GET, /admin/static/images/save_icon.png, HTTP/1.1, 200, 0.000677
127.0.0.1, 2014-09-02 02:52:51, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.168082
127.0.0.1, 2014-09-02 02:52:51, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.191654
127.0.0.1, 2014-09-02 02:53:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.052074
127.0.0.1, 2014-09-02 02:54:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.044187
127.0.0.1, 2014-09-02 02:55:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.047684
127.0.0.1, 2014-09-02 02:56:50, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.046032
127.0.0.1, 2014-09-02 02:57:29, GET, /admin/default/peek/VJ/models/db.py, HTTP/1.1, 200, 0.077847
127.0.0.1, 2014-09-02 02:57:32, GET, /admin/default/design/VJ, HTTP/1.1, 200, 0.152774
127.0.0.1, 2014-09-02 02:57:44, GET, /admin/shell/index/VJ, HTTP/1.1, 200, 0.054175
127.0.0.1, 2014-09-02 02:57:44, GET, /admin/static/js/autoscroll.js, HTTP/1.1, 200, 0.000532
